	annotation_category	fident	COV_query	COV_target	TruePositive	FalsePositive	sum_TPFP	precision	TruePositive_x_sum_TPFP
3119	EC number	0.4	0.4	0.9	4593	258	4851	0.9468150896722325	4348.721706864564
3120	EC number	0.4	0.5	0.5	4593	258	4851	0.9468150896722325	4348.721706864564
3121	EC number	0.4	0.5	0.6	4593	258	4851	0.9468150896722325	4348.721706864564
3122	EC number	0.4	0.5	0.7	4593	258	4851	0.9468150896722325	4348.721706864564
3123	EC number	0.4	0.5	0.8	4593	258	4851	0.9468150896722325	4348.721706864564
3124	EC number	0.4	0.5	0.9	4593	258	4851	0.9468150896722325	4348.721706864564
3125	EC number	0.4	0.6	0.6	4593	258	4851	0.9468150896722325	4348.721706864564
3126	EC number	0.4	0.6	0.7	4593	258	4851	0.9468150896722325	4348.721706864564
3127	EC number	0.4	0.6	0.8	4593	258	4851	0.9468150896722325	4348.721706864564
3128	EC number	0.4	0.6	0.9	4593	258	4851	0.9468150896722325	4348.721706864564
3129	EC number	0.4	0.7	0.7	4593	258	4851	0.9468150896722325	4348.721706864564
3130	EC number	0.4	0.7	0.8	4593	258	4851	0.9468150896722325	4348.721706864564
3131	EC number	0.4	0.7	0.9	4593	258	4851	0.9468150896722325	4348.721706864564
3132	EC number	0.4	0.8	0.8	4593	258	4851	0.9468150896722325	4348.721706864564
3133	EC number	0.4	0.8	0.9	4593	258	4851	0.9468150896722325	4348.721706864564
3134	EC number	0.4	0.9	0.9	4593	258	4851	0.9468150896722325	4348.721706864564
3135	Protein families	0.4	0.0	0.0	12334	239	12573	0.9809910124870754	12099.543148015588
3136	Protein families	0.4	0.0	0.1	12334	239	12573	0.9809910124870754	12099.543148015588
3137	Protein families	0.4	0.0	0.2	12334	239	12573	0.9809910124870754	12099.543148015588
3138	Protein families	0.4	0.0	0.3	12334	239	12573	0.9809910124870754	12099.543148015588
3139	Protein families	0.4	0.0	0.4	12334	239	12573	0.9809910124870754	12099.543148015588
3140	Protein families	0.4	0.0	0.5	12334	239	12573	0.9809910124870754	12099.543148015588
3141	Protein families	0.4	0.0	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3142	Protein families	0.4	0.0	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3143	Protein families	0.4	0.0	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3144	Protein families	0.4	0.0	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3145	Protein families	0.4	0.1	0.1	12334	239	12573	0.9809910124870754	12099.543148015588
3146	Protein families	0.4	0.1	0.2	12334	239	12573	0.9809910124870754	12099.543148015588
3147	Protein families	0.4	0.1	0.3	12334	239	12573	0.9809910124870754	12099.543148015588
3148	Protein families	0.4	0.1	0.4	12334	239	12573	0.9809910124870754	12099.543148015588
3149	Protein families	0.4	0.1	0.5	12334	239	12573	0.9809910124870754	12099.543148015588
3150	Protein families	0.4	0.1	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3151	Protein families	0.4	0.1	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3152	Protein families	0.4	0.1	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3153	Protein families	0.4	0.1	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3154	Protein families	0.4	0.2	0.2	12334	239	12573	0.9809910124870754	12099.543148015588
3155	Protein families	0.4	0.2	0.3	12334	239	12573	0.9809910124870754	12099.543148015588
3156	Protein families	0.4	0.2	0.4	12334	239	12573	0.9809910124870754	12099.543148015588
3157	Protein families	0.4	0.2	0.5	12334	239	12573	0.9809910124870754	12099.543148015588
3158	Protein families	0.4	0.2	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3159	Protein families	0.4	0.2	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3160	Protein families	0.4	0.2	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3161	Protein families	0.4	0.2	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3162	Protein families	0.4	0.3	0.3	12334	239	12573	0.9809910124870754	12099.543148015588
3163	Protein families	0.4	0.3	0.4	12334	239	12573	0.9809910124870754	12099.543148015588
3164	Protein families	0.4	0.3	0.5	12334	239	12573	0.9809910124870754	12099.543148015588
3165	Protein families	0.4	0.3	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3166	Protein families	0.4	0.3	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3167	Protein families	0.4	0.3	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3168	Protein families	0.4	0.3	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3169	Protein families	0.4	0.4	0.4	12334	239	12573	0.9809910124870754	12099.543148015588
3170	Protein families	0.4	0.4	0.5	12334	239	12573	0.9809910124870754	12099.543148015588
3171	Protein families	0.4	0.4	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3172	Protein families	0.4	0.4	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3173	Protein families	0.4	0.4	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3174	Protein families	0.4	0.4	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3175	Protein families	0.4	0.5	0.5	12334	239	12573	0.9809910124870754	12099.543148015588
3176	Protein families	0.4	0.5	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3177	Protein families	0.4	0.5	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3178	Protein families	0.4	0.5	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3179	Protein families	0.4	0.5	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3180	Protein families	0.4	0.6	0.6	12334	239	12573	0.9809910124870754	12099.543148015588
3181	Protein families	0.4	0.6	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3182	Protein families	0.4	0.6	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3183	Protein families	0.4	0.6	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3184	Protein families	0.4	0.7	0.7	12334	239	12573	0.9809910124870754	12099.543148015588
3185	Protein families	0.4	0.7	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3186	Protein families	0.4	0.7	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3187	Protein families	0.4	0.8	0.8	12334	239	12573	0.9809910124870754	12099.543148015588
3188	Protein families	0.4	0.8	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3189	Protein families	0.4	0.9	0.9	12334	239	12573	0.9809910124870754	12099.543148015588
3190	KEGG	0.4	0.0	0.0	10348	8513	18861	0.5486453528444939	5677.382111234823
3191	KEGG	0.4	0.0	0.1	10348	8513	18861	0.5486453528444939	5677.382111234823
3192	KEGG	0.4	0.0	0.2	10348	8513	18861	0.5486453528444939	5677.382111234823
3193	KEGG	0.4	0.0	0.3	10348	8513	18861	0.5486453528444939	5677.382111234823
3194	KEGG	0.4	0.0	0.4	10348	8513	18861	0.5486453528444939	5677.382111234823
3195	KEGG	0.4	0.0	0.5	10348	8513	18861	0.5486453528444939	5677.382111234823
3196	KEGG	0.4	0.0	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3197	KEGG	0.4	0.0	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3198	KEGG	0.4	0.0	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3199	KEGG	0.4	0.0	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3200	KEGG	0.4	0.1	0.1	10348	8513	18861	0.5486453528444939	5677.382111234823
3201	KEGG	0.4	0.1	0.2	10348	8513	18861	0.5486453528444939	5677.382111234823
3202	KEGG	0.4	0.1	0.3	10348	8513	18861	0.5486453528444939	5677.382111234823
3203	KEGG	0.4	0.1	0.4	10348	8513	18861	0.5486453528444939	5677.382111234823
3204	KEGG	0.4	0.1	0.5	10348	8513	18861	0.5486453528444939	5677.382111234823
3205	KEGG	0.4	0.1	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3206	KEGG	0.4	0.1	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3207	KEGG	0.4	0.1	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3208	KEGG	0.4	0.1	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3209	KEGG	0.4	0.2	0.2	10348	8513	18861	0.5486453528444939	5677.382111234823
3210	KEGG	0.4	0.2	0.3	10348	8513	18861	0.5486453528444939	5677.382111234823
3211	KEGG	0.4	0.2	0.4	10348	8513	18861	0.5486453528444939	5677.382111234823
3212	KEGG	0.4	0.2	0.5	10348	8513	18861	0.5486453528444939	5677.382111234823
3213	KEGG	0.4	0.2	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3214	KEGG	0.4	0.2	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3215	KEGG	0.4	0.2	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3216	KEGG	0.4	0.2	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3217	KEGG	0.4	0.3	0.3	10348	8513	18861	0.5486453528444939	5677.382111234823
3218	KEGG	0.4	0.3	0.4	10348	8513	18861	0.5486453528444939	5677.382111234823
3219	KEGG	0.4	0.3	0.5	10348	8513	18861	0.5486453528444939	5677.382111234823
3220	KEGG	0.4	0.3	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3221	KEGG	0.4	0.3	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3222	KEGG	0.4	0.3	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3223	KEGG	0.4	0.3	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3224	KEGG	0.4	0.4	0.4	10348	8513	18861	0.5486453528444939	5677.382111234823
3225	KEGG	0.4	0.4	0.5	10348	8513	18861	0.5486453528444939	5677.382111234823
3226	KEGG	0.4	0.4	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3227	KEGG	0.4	0.4	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3228	KEGG	0.4	0.4	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3229	KEGG	0.4	0.4	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3230	KEGG	0.4	0.5	0.5	10348	8513	18861	0.5486453528444939	5677.382111234823
3231	KEGG	0.4	0.5	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3232	KEGG	0.4	0.5	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3233	KEGG	0.4	0.5	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3234	KEGG	0.4	0.5	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3235	KEGG	0.4	0.6	0.6	10348	8513	18861	0.5486453528444939	5677.382111234823
3236	KEGG	0.4	0.6	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3237	KEGG	0.4	0.6	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3238	KEGG	0.4	0.6	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3239	KEGG	0.4	0.7	0.7	10348	8513	18861	0.5486453528444939	5677.382111234823
3240	KEGG	0.4	0.7	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3241	KEGG	0.4	0.7	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3242	KEGG	0.4	0.8	0.8	10348	8513	18861	0.5486453528444939	5677.382111234823
3243	KEGG	0.4	0.8	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3244	KEGG	0.4	0.9	0.9	10348	8513	18861	0.5486453528444939	5677.382111234823
3245	OrthoDB	0.4	0.0	0.0	19922	656	20578	0.9681212945864516	19286.912430751287
3246	OrthoDB	0.4	0.0	0.1	19922	656	20578	0.9681212945864516	19286.912430751287
3247	OrthoDB	0.4	0.0	0.2	19922	656	20578	0.9681212945864516	19286.912430751287
3248	OrthoDB	0.4	0.0	0.3	19922	656	20578	0.9681212945864516	19286.912430751287
3249	OrthoDB	0.4	0.0	0.4	19922	656	20578	0.9681212945864516	19286.912430751287
3250	OrthoDB	0.4	0.0	0.5	19922	656	20578	0.9681212945864516	19286.912430751287
3251	OrthoDB	0.4	0.0	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3252	OrthoDB	0.4	0.0	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3253	OrthoDB	0.4	0.0	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3254	OrthoDB	0.4	0.0	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3255	OrthoDB	0.4	0.1	0.1	19922	656	20578	0.9681212945864516	19286.912430751287
3256	OrthoDB	0.4	0.1	0.2	19922	656	20578	0.9681212945864516	19286.912430751287
3257	OrthoDB	0.4	0.1	0.3	19922	656	20578	0.9681212945864516	19286.912430751287
3258	OrthoDB	0.4	0.1	0.4	19922	656	20578	0.9681212945864516	19286.912430751287
3259	OrthoDB	0.4	0.1	0.5	19922	656	20578	0.9681212945864516	19286.912430751287
3260	OrthoDB	0.4	0.1	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3261	OrthoDB	0.4	0.1	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3262	OrthoDB	0.4	0.1	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3263	OrthoDB	0.4	0.1	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3264	OrthoDB	0.4	0.2	0.2	19922	656	20578	0.9681212945864516	19286.912430751287
3265	OrthoDB	0.4	0.2	0.3	19922	656	20578	0.9681212945864516	19286.912430751287
3266	OrthoDB	0.4	0.2	0.4	19922	656	20578	0.9681212945864516	19286.912430751287
3267	OrthoDB	0.4	0.2	0.5	19922	656	20578	0.9681212945864516	19286.912430751287
3268	OrthoDB	0.4	0.2	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3269	OrthoDB	0.4	0.2	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3270	OrthoDB	0.4	0.2	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3271	OrthoDB	0.4	0.2	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3272	OrthoDB	0.4	0.3	0.3	19922	656	20578	0.9681212945864516	19286.912430751287
3273	OrthoDB	0.4	0.3	0.4	19922	656	20578	0.9681212945864516	19286.912430751287
3274	OrthoDB	0.4	0.3	0.5	19922	656	20578	0.9681212945864516	19286.912430751287
3275	OrthoDB	0.4	0.3	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3276	OrthoDB	0.4	0.3	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3277	OrthoDB	0.4	0.3	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3278	OrthoDB	0.4	0.3	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3279	OrthoDB	0.4	0.4	0.4	19922	656	20578	0.9681212945864516	19286.912430751287
3280	OrthoDB	0.4	0.4	0.5	19922	656	20578	0.9681212945864516	19286.912430751287
3281	OrthoDB	0.4	0.4	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3282	OrthoDB	0.4	0.4	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3283	OrthoDB	0.4	0.4	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3284	OrthoDB	0.4	0.4	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3285	OrthoDB	0.4	0.5	0.5	19922	656	20578	0.9681212945864516	19286.912430751287
3286	OrthoDB	0.4	0.5	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3287	OrthoDB	0.4	0.5	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3288	OrthoDB	0.4	0.5	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3289	OrthoDB	0.4	0.5	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3290	OrthoDB	0.4	0.6	0.6	19922	656	20578	0.9681212945864516	19286.912430751287
3291	OrthoDB	0.4	0.6	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3292	OrthoDB	0.4	0.6	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3293	OrthoDB	0.4	0.6	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3294	OrthoDB	0.4	0.7	0.7	19922	656	20578	0.9681212945864516	19286.912430751287
3295	OrthoDB	0.4	0.7	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3296	OrthoDB	0.4	0.7	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3297	OrthoDB	0.4	0.8	0.8	19922	656	20578	0.9681212945864516	19286.912430751287
3298	OrthoDB	0.4	0.8	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3299	OrthoDB	0.4	0.9	0.9	19922	656	20578	0.9681212945864516	19286.912430751287
3300	PANTHER	0.4	0.0	0.0	18124	2251	20375	0.889521472392638	16121.68716564417
3301	PANTHER	0.4	0.0	0.1	18124	2251	20375	0.889521472392638	16121.68716564417
3302	PANTHER	0.4	0.0	0.2	18124	2251	20375	0.889521472392638	16121.68716564417
3303	PANTHER	0.4	0.0	0.3	18124	2251	20375	0.889521472392638	16121.68716564417
3304	PANTHER	0.4	0.0	0.4	18124	2251	20375	0.889521472392638	16121.68716564417
3305	PANTHER	0.4	0.0	0.5	18124	2251	20375	0.889521472392638	16121.68716564417
3306	PANTHER	0.4	0.0	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3307	PANTHER	0.4	0.0	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3308	PANTHER	0.4	0.0	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3309	PANTHER	0.4	0.0	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3310	PANTHER	0.4	0.1	0.1	18124	2251	20375	0.889521472392638	16121.68716564417
3311	PANTHER	0.4	0.1	0.2	18124	2251	20375	0.889521472392638	16121.68716564417
3312	PANTHER	0.4	0.1	0.3	18124	2251	20375	0.889521472392638	16121.68716564417
3313	PANTHER	0.4	0.1	0.4	18124	2251	20375	0.889521472392638	16121.68716564417
3314	PANTHER	0.4	0.1	0.5	18124	2251	20375	0.889521472392638	16121.68716564417
3315	PANTHER	0.4	0.1	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3316	PANTHER	0.4	0.1	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3317	PANTHER	0.4	0.1	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3318	PANTHER	0.4	0.1	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3319	PANTHER	0.4	0.2	0.2	18124	2251	20375	0.889521472392638	16121.68716564417
3320	PANTHER	0.4	0.2	0.3	18124	2251	20375	0.889521472392638	16121.68716564417
3321	PANTHER	0.4	0.2	0.4	18124	2251	20375	0.889521472392638	16121.68716564417
3322	PANTHER	0.4	0.2	0.5	18124	2251	20375	0.889521472392638	16121.68716564417
3323	PANTHER	0.4	0.2	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3324	PANTHER	0.4	0.2	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3325	PANTHER	0.4	0.2	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3326	PANTHER	0.4	0.2	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3327	PANTHER	0.4	0.3	0.3	18124	2251	20375	0.889521472392638	16121.68716564417
3328	PANTHER	0.4	0.3	0.4	18124	2251	20375	0.889521472392638	16121.68716564417
3329	PANTHER	0.4	0.3	0.5	18124	2251	20375	0.889521472392638	16121.68716564417
3330	PANTHER	0.4	0.3	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3331	PANTHER	0.4	0.3	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3332	PANTHER	0.4	0.3	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3333	PANTHER	0.4	0.3	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3334	PANTHER	0.4	0.4	0.4	18124	2251	20375	0.889521472392638	16121.68716564417
3335	PANTHER	0.4	0.4	0.5	18124	2251	20375	0.889521472392638	16121.68716564417
3336	PANTHER	0.4	0.4	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3337	PANTHER	0.4	0.4	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3338	PANTHER	0.4	0.4	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3339	PANTHER	0.4	0.4	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3340	PANTHER	0.4	0.5	0.5	18124	2251	20375	0.889521472392638	16121.68716564417
3341	PANTHER	0.4	0.5	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3342	PANTHER	0.4	0.5	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3343	PANTHER	0.4	0.5	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3344	PANTHER	0.4	0.5	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3345	PANTHER	0.4	0.6	0.6	18124	2251	20375	0.889521472392638	16121.68716564417
3346	PANTHER	0.4	0.6	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3347	PANTHER	0.4	0.6	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3348	PANTHER	0.4	0.6	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3349	PANTHER	0.4	0.7	0.7	18124	2251	20375	0.889521472392638	16121.68716564417
3350	PANTHER	0.4	0.7	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3351	PANTHER	0.4	0.7	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3352	PANTHER	0.4	0.8	0.8	18124	2251	20375	0.889521472392638	16121.68716564417
3353	PANTHER	0.4	0.8	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3354	PANTHER	0.4	0.9	0.9	18124	2251	20375	0.889521472392638	16121.68716564417
3355	InterPro	0.4	0.0	0.0	19379	3811	23190	0.8356619232427771	16194.292410521777
3356	InterPro	0.4	0.0	0.1	19379	3811	23190	0.8356619232427771	16194.292410521777
3357	InterPro	0.4	0.0	0.2	19379	3811	23190	0.8356619232427771	16194.292410521777
3358	InterPro	0.4	0.0	0.3	19379	3811	23190	0.8356619232427771	16194.292410521777
3359	InterPro	0.4	0.0	0.4	19379	3811	23190	0.8356619232427771	16194.292410521777
3360	InterPro	0.4	0.0	0.5	19379	3811	23190	0.8356619232427771	16194.292410521777
3361	InterPro	0.4	0.0	0.6	19379	3811	23190	0.8356619232427771	16194.292410521777
3362	InterPro	0.4	0.0	0.7	19379	3811	23190	0.8356619232427771	16194.292410521777
3363	InterPro	0.4	0.0	0.8	19379	3811	23190	0.8356619232427771	16194.292410521777
3364	InterPro	0.4	0.0	0.9	19379	3811	23190	0.8356619232427771	16194.292410521777
3365	InterPro	0.4	0.1	0.1	19379	3811	23190	0.8356619232427771	16194.292410521777
3366	InterPro	0.4	0.1	0.2	19379	3811	23190	0.8356619232427771	16194.292410521777
3367	InterPro	0.4	0.1	0.3	19379	3811	23190	0.8356619232427771	16194.292410521777
3368	InterPro	0.4	0.1	0.4	19379	3811	23190	0.8356619232427771	16194.292410521777
3369	InterPro	0.4	0.1	0.5	19379	3811	23190	0.8356619232427771	16194.292410521777
3370	InterPro	0.4	0.1	0.6	19379	3811	23190	0.8356619232427771	16194.292410521777
3371	InterPro	0.4	0.1	0.7	19379	3811	23190	0.8356619232427771	16194.292410521777
3372	InterPro	0.4	0.1	0.8	19379	3811	23190	0.8356619232427771	16194.292410521777
3373	InterPro	0.4	0.1	0.9	19379	3811	23190	0.8356619232427771	16194.292410521777
3374	InterPro	0.4	0.2	0.2	19379	3811	23190	0.8356619232427771	16194.292410521777
3375	InterPro	0.4	0.2	0.3	19379	3811	23190	0.8356619232427771	16194.292410521777
3376	InterPro	0.4	0.2	0.4	19379	3811	23190	0.8356619232427771	16194.292410521777
3377	InterPro	0.4	0.2	0.5	19379	3811	23190	0.8356619232427771	16194.292410521777
3378	InterPro	0.4	0.2	0.6	19379	3811	23190	0.8356619232427771	16194.292410521777
3379	InterPro	0.4	0.2	0.7	19379	3811	23190	0.8356619232427771	16194.292410521777
3380	InterPro	0.4	0.2	0.8	19379	3811	23190	0.8356619232427771	16194.292410521777
