Ortholog_Group	geneID	pLDDT_mean	file_name
OG6r16_401447	LGELEM452_270015000		
OG6r16_401400	LGELEM452_270018100		
OG6r16_401388	LGELEM452_270022100		
OG6r16_401404	LGELEM452_270033100		
OG6r16_401430	LGELEM452_280005000		
OG6r16_401429	LGELEM452_280020400		
OG6r16_401427	LGELEM452_290021400		
OG6r16_401405	LGELEM452_300009100		
OG6r16_401386	LGELEM452_300022500		
OG6r16_401418	LGELEM452_310009600		
OG6r16_401426	LGELEM452_310021300		
OG6r16_401413	LGELEM452_310027800		
OG6r16_401394	LGELEM452_320006200		
OG6r16_401387	LGELEM452_330011000		
OG6r16_401414	LGELEM452_330030700		
OG6_109794	LGELEM452_330036800		
OG6_131763	LGELEM452_330038700		
OG6r16_401383	LGELEM452_330039100		
OG6r16_401445	LGELEM452_340010400		
OG6r16_401411	LGELEM452_340014500		
OG6r16_401439	LGELEM452_340030100		
OG6r16_401409	LGELEM452_350011700		
OG6r16_401431	LGELEM452_350034500		
OG6r16_401406	LGELEM452_350037600		
OG6r16_401432	LGELEM452_360041200		
OG6r16_401381	LGELEM452_360079000		
OG6r16_198139	TcCLB.405737.14		
OG6r16_519517	TcCLB.405737.24		
OG6r16_148446	TcCLB.410199.10		
OG6r16_519520	TcCLB.410199.40		
OG6r16_197819	TcCLB.410199.7		
OG6r16_519602	TcCLB.424937.20		
OG6r16_197783	TcCLB.427789.39		
OG6r16_519574	TcCLB.428403.10		
OG6_144139	TcCLB.430603.20		
OG6r16_105290	TcCLB.432629.30		
OG6r16_519533	TcCLB.433237.10		
OG6r16_519529	TcCLB.433559.10		
OG6r16_519562	TcCLB.435665.10		
OG6r16_198170	TcCLB.448329.10		
OG6r16_519556	TcCLB.456021.10		
OG6r16_519541	TcCLB.460757.20		
OG6r16_148745	TcCLB.463955.20		
OG6r16_519546	TcCLB.464415.10		
OG6r16_519590	TcCLB.503411.4		
OG6r16_197342	TcCLB.503417.20		
OG6r16_148559	TcCLB.503417.30		
OG6r16_107040	TcCLB.503417.36		
OG6r16_111039	TcCLB.503417.40		
OG6r16_130822	TcCLB.503423.5		
OG6_482892	TcCLB.503461.20		
OG6r16_121513	TcCLB.503491.39		
OG6r16_198986	TcCLB.503519.20		
OG6r16_519613	TcCLB.503519.40		
OG6r16_197916	TcCLB.503563.29		
OG6_444396	TcCLB.503583.100		
OG6r16_519586	TcCLB.503603.10		
OG6r16_519606	TcCLB.503645.55		
OG6r16_103445	TcCLB.503655.30		
OG6r16_107074	TcCLB.503727.20		
OG6r16_109495	TcCLB.503771.10		
OG6r16_519599	TcCLB.503775.60		
OG6r16_109490	TcCLB.503787.50		
OG6r16_519598	TcCLB.503837.5		
OG6r16_148475	TcCLB.503939.70		
OG6r16_197951	TcCLB.503973.110		
OG6r16_148523	TcCLB.503973.320		
OG6r16_198277	TcCLB.503973.350		
OG6r16_519596	TcCLB.503993.20		
OG6_100086	TcCLB.503995.10		
OG6r16_519561	TcCLB.504015.11		
OG6r16_519581	TcCLB.504045.130		
OG6r16_107079	TcCLB.504081.26		
OG6r16_107068	TcCLB.504081.270		
OG6_102824	TcCLB.504081.350		
OG6r16_148471	TcCLB.504081.420		
OG6_108789	TcCLB.504081.520		
OG6r16_519524	TcCLB.504081.70		
OG6_120038	TcCLB.504123.30		
OG6r16_519539	TcCLB.504155.100		
OG6r16_106135	TcCLB.504155.10		
OG6r16_198967	TcCLB.504155.170		
OG6r16_519582	TcCLB.504155.210		
OG6_103433	TcCLB.504155.293		
OG6_124398	TcCLB.504157.130		
OG6r16_108162	TcCLB.504197.10		
OG6r16_519593	TcCLB.504205.10		
OG6r16_519585	TcCLB.504233.60		
OG6r16_148159	TcCLB.504249.65		
OG6r16_121628	TcCLB.504261.10		
OG6r16_121542	TcCLB.504261.80		
OG6_340636	TcCLB.504689.10		
OG6r16_199025	TcCLB.505183.110		
OG6_106625	TcCLB.505193.50		
OG6r16_130560	TcCLB.505939.10		
OG6_107259	TcCLB.505999.60		
OG6_152969	TcCLB.506001.14		
OG6r16_519549	TcCLB.506011.30		
OG6r16_197908	TcCLB.506137.20		
OG6r16_198979	TcCLB.506137.40		
OG6r16_199075	TcCLB.506137.60		
OG6r16_108140	TcCLB.506139.100		
OG6r16_197881	TcCLB.506139.130		
OG6r16_130671	TcCLB.506139.4		
OG6r16_106093	TcCLB.506139.90		
OG6_119861	TcCLB.506151.20		
OG6r16_113533	TcCLB.506191.58		
OG6r16_102010	TcCLB.506275.110		
OG6r16_148557	TcCLB.506279.30		
OG6r16_197971	TcCLB.506281.20		
OG6r16_197914	TcCLB.506281.35		
OG6r16_148198	TcCLB.506281.50		
OG6r16_130448	TcCLB.506281.7		
OG6r16_108131	TcCLB.506319.60		
OG6r16_109487	TcCLB.506321.110		
OG6_104696	TcCLB.506321.120		
OG6r16_130510	TcCLB.506321.210		
OG6r16_148832	TcCLB.506321.30		
OG6r16_113481	TcCLB.506321.40		
OG6r16_105300	TcCLB.506329.20		
OG6r16_199002	TcCLB.506329.50		
OG6r16_197943	TcCLB.506331.30		
OG6r16_121456	TcCLB.506335.15		
OG6r16_100103	TcCLB.506337.100		
OG6r16_101114	TcCLB.506337.90		
OG6r16_199014	TcCLB.506339.40		
OG6r16_113489	TcCLB.506459.120		
OG6r16_519608	TcCLB.506459.140		
OG6r16_148544	TcCLB.506459.149		
OG6r16_198041	TcCLB.506459.190		
OG6r16_519544	TcCLB.506459.200		
OG6r16_148108	TcCLB.506459.210		
OG6r16_100487	TcCLB.506573.5		
OG6r16_103456	TcCLB.506595.21		
OG6_232453	TcCLB.506595.65		
OG6r16_130460	TcCLB.506611.20		
OG6r16_121747	TcCLB.506611.70		
OG6r16_148453	TcCLB.506613.24		
OG6r16_197849	TcCLB.506613.30		
OG6r16_198032	TcCLB.506613.80		
OG6r16_116673	TcCLB.506615.100		
OG6_110479	TcCLB.506617.10		
OG6r16_121604	TcCLB.506617.50		
OG6r16_116589	TcCLB.506665.10		
OG6r16_197679	TcCLB.506665.30		
OG6r16_519575	TcCLB.506721.50		
OG6r16_111092	TcCLB.506781.30		
OG6r16_198991	TcCLB.506781.39		
OG6r16_148515	TcCLB.506783.39		
OG6r16_519570	TcCLB.506789.11		
OG6_434136	TcCLB.506805.20		
OG6r16_197009	TcCLB.506821.10		
OG6r16_519603	TcCLB.506821.60		
OG6r16_111083	TcCLB.506855.200		
OG6r16_109478	TcCLB.506871.190		
OG6r16_198136	TcCLB.506913.10		
OG6r16_148487	TcCLB.506917.10		
OG6_102162	TcCLB.506993.110		
OG6_189176	TcCLB.506993.180		
OG6r16_198939	TcCLB.506993.190		
OG6r16_148844	TcCLB.506993.20		
OG6r16_519609	TcCLB.506995.95		
OG6r16_108144	TcCLB.506999.140		
OG6r16_197778	TcCLB.506999.160		
OG6r16_519547	TcCLB.507005.10		
OG6r16_199076	TcCLB.507005.80		
OG6_132314	TcCLB.507007.76		
OG6r16_116598	TcCLB.507029.41		
OG6r16_103418	TcCLB.507059.10		
OG6_484143	TcCLB.507063.290		
OG6_109274	TcCLB.507067.40		
OG6r16_106090	TcCLB.507067.70		
OG6r16_519592	TcCLB.507069.20		
OG6r16_519594	TcCLB.507069.210		
OG6r16_130461	TcCLB.507069.60		
OG6r16_121693	TcCLB.507069.70		
OG6r16_198080	TcCLB.507071.130		
OG6r16_106111	TcCLB.507071.170		
OG6r16_103467	TcCLB.507071.210		
OG6_123841	TcCLB.507071.310		
OG6_107519	TcCLB.507071.360		
OG6r16_130501	TcCLB.507071.50		
OG6r16_198092	TcCLB.507085.110		
OG6r16_198093	TcCLB.507085.130		
OG6r16_198984	TcCLB.507085.170		
OG6_206589	TcCLB.507085.60		
OG6r16_116682	TcCLB.507095.10		
OG6r16_197743	TcCLB.507095.20		
OG6r16_519553	TcCLB.507095.30		
OG6r16_519534	TcCLB.507259.16		
OG6r16_100463	TcCLB.507491.20		
OG6r16_116725	TcCLB.507501.5		
OG6r16_197164	TcCLB.507605.13		
OG6r16_197277	TcCLB.507633.40		
OG6_194570	TcCLB.507637.100		
OG6r16_148100	TcCLB.507637.130		
OG6r16_148563	TcCLB.507637.30		
OG6r16_198957	TcCLB.507687.70		
OG6r16_148452	TcCLB.507773.20		
OG6r16_111084	TcCLB.507851.70		
OG6r16_197965	TcCLB.507937.60		
OG6r16_198292	TcCLB.508015.30		
OG6r16_111048	TcCLB.508015.40		
OG6r16_519518	TcCLB.508061.10		
OG6r16_148831	TcCLB.508115.20		
OG6_129149	TcCLB.508119.30		
OG6r16_113400	TcCLB.508139.110		
OG6r16_198089	TcCLB.508139.120		
OG6_211095	TcCLB.508153.690		
OG6_182374	TcCLB.508153.740		
OG6_121527	TcCLB.508177.50		
OG6r16_199077	TcCLB.508219.100		
OG6r16_198995	TcCLB.508219.70		
OG6_112689	TcCLB.508221.1020		
OG6_104814	TcCLB.508221.170		
OG6r16_116746	TcCLB.508221.210		
OG6r16_103020	TcCLB.508221.220		
OG6r16_111111	TcCLB.508221.240		
OG6_104679	TcCLB.508221.40		
OG6r16_198116	TcCLB.508221.480		
OG6r16_198996	TcCLB.508221.518		
OG6_123314	TcCLB.508221.660		
OG6r16_198062	TcCLB.508221.730		
OG6r16_198111	TcCLB.508221.76		
OG6r16_519564	TcCLB.508221.880		
OG6r16_198974	TcCLB.508233.30		
OG6r16_109477	TcCLB.508235.20		
OG6r16_113406	TcCLB.508235.30		
OG6r16_103425	TcCLB.508243.36		
OG6_105436	TcCLB.508245.60		
OG6r16_108156	TcCLB.508247.10		
OG6r16_113461	TcCLB.508247.140		
OG6_156285	TcCLB.508247.70		
OG6r16_130721	TcCLB.508251.10		
OG6r16_100915	TcCLB.508261.15		
OG6r16_519597	TcCLB.508273.100		
OG6r16_197875	TcCLB.508273.120		
OG6r16_519591	TcCLB.508273.130		
OG6_129068	TcCLB.508303.20		
OG6r16_198056	TcCLB.508305.30		
OG6r16_519563	TcCLB.508319.79		
OG6r16_199078	TcCLB.508363.10		
OG6r16_198763	TcCLB.508365.180		
OG6r16_148554	TcCLB.508365.210		
OG6r16_148534	TcCLB.508365.270		
OG6r16_519578	TcCLB.508365.4		
OG6_105010	TcCLB.508427.20		
OG6r16_102685	TcCLB.508429.20		
OG6_148530	TcCLB.508433.30		
OG6r16_519569	TcCLB.508433.70		
OG6r16_108110	TcCLB.508433.80		
OG6r16_113401	TcCLB.508435.15		
OG6_138027	TcCLB.508435.60		
OG6r16_519523	TcCLB.508441.110		
OG6r16_519579	TcCLB.508441.94		
OG6_105337	TcCLB.508461.580		
OG6r16_148157	TcCLB.508493.70		
OG6r16_519519	TcCLB.508495.110		
OG6r16_519605	TcCLB.508495.130		
OG6r16_519552	TcCLB.508495.30		
OG6_129140	TcCLB.508501.110		
OG6_106918	TcCLB.508501.70		
OG6r16_199080	TcCLB.508521.40		
OG6r16_121465	TcCLB.508575.30		
OG6r16_109468	TcCLB.508593.100		
OG6r16_107087	TcCLB.508595.11		
OG6_148586	TcCLB.508613.74		
OG6r16_113397	TcCLB.508635.10		
OG6_129581	TcCLB.508711.10		
OG6r16_111079	TcCLB.508737.10		
OG6r16_519527	TcCLB.508737.60		
OG6r16_113439	TcCLB.508741.40		
OG6r16_100072	TcCLB.508741.50		
OG6r16_519600	TcCLB.508741.70		
OG6r16_148259	TcCLB.508741.80		
OG6_127448	TcCLB.508799.50		
OG6r16_108150	TcCLB.508825.20		
OG6r16_198963	TcCLB.508869.59		
OG6r16_197963	TcCLB.508871.100		
OG6r16_197961	TcCLB.508871.160		
OG6r16_148500	TcCLB.508871.180		
OG6r16_148501	TcCLB.508871.40		
OG6r16_198021	TcCLB.508873.20		
OG6r16_519515	TcCLB.508873.260		
OG6r16_197989	TcCLB.508873.300		
OG6r16_519571	TcCLB.508873.370		
OG6r16_148492	TcCLB.508873.450		
OG6r16_519526	TcCLB.508873.470		
OG6r16_519548	TcCLB.508883.20		
OG6r16_519588	TcCLB.508885.5		
OG6r16_130607	TcCLB.508887.30		
OG6r16_519573	TcCLB.508985.21		
OG6r16_121565	TcCLB.508999.100		
OG6r16_199081	TcCLB.508999.140		
OG6r16_103434	TcCLB.508999.49		
OG6_110328	TcCLB.508999.60		
OG6r16_197324	TcCLB.509039.40		
OG6r16_130570	TcCLB.509163.10		
OG6_105532	TcCLB.509163.50		
OG6r16_199082	TcCLB.509163.6		
OG6r16_121553	TcCLB.509217.90		
OG6r16_108170	TcCLB.509219.10		
OG6r16_197698	TcCLB.509227.10		
OG6r16_148261	TcCLB.509287.100		
OG6_100918	TcCLB.509287.110		
OG6r16_105299	TcCLB.509295.90		
OG6r16_519610	TcCLB.509331.221		
OG6_117755	TcCLB.509413.10		
OG6r16_198137	TcCLB.509429.70		
OG6r16_519559	TcCLB.509437.170		
OG6r16_130824	TcCLB.509471.95		
OG6r16_148785	TcCLB.509493.120		
OG6r16_121570	TcCLB.509493.20		
OG6r16_148485	TcCLB.509525.130		
OG6r16_121541	TcCLB.509525.190		
OG6_100617	TcCLB.509525.244		
OG6r16_121500	TcCLB.509525.250		
OG6r16_130532	TcCLB.509525.270		
OG6r16_116723	TcCLB.509525.400		
OG6r16_130553	TcCLB.509525.50		
OG6r16_148468	TcCLB.509527.30		
OG6r16_519542	TcCLB.509545.60		
OG6_208809	TcCLB.509545.70		
OG6_152119	TcCLB.509547.40		
OG6r16_519528	TcCLB.509629.30		
OG6_138521	TcCLB.509643.20		
OG6_296649	TcCLB.509653.10		
OG6r16_111126	TcCLB.509657.40		
OG6r16_519614	TcCLB.509663.69		
OG6r16_198022	TcCLB.509665.40		
OG6_136996	TcCLB.509681.10		
OG6_129124	TcCLB.509683.90		
OG6_104818	TcCLB.509695.110		
OG6_114888	TcCLB.509715.104		
OG6r16_519584	TcCLB.509723.5		
OG6r16_130557	TcCLB.509733.20		
OG6r16_111091	TcCLB.509753.220		
OG6_126865	TcCLB.509753.240		
OG6r16_148543	TcCLB.509755.20		
OG6r16_147969	TcCLB.509755.30		
OG6r16_519611	TcCLB.509869.10		
OG6r16_116697	TcCLB.509875.60		
OG6r16_519525	TcCLB.509911.20		
OG6_143583	TcCLB.509911.30		
OG6r16_519577	TcCLB.509937.70		
OG6r16_519535	TcCLB.509971.70		
OG6_106240	TcCLB.510007.20		
OG6r16_519555	TcCLB.510037.10		
OG6r16_104603	TcCLB.510037.5		
OG6r16_104618	TcCLB.510039.30		
OG6r16_116672	TcCLB.510041.20		
OG6r16_116683	TcCLB.510047.109		
OG6r16_121568	TcCLB.510047.129		
OG6r16_519516	TcCLB.510063.5		
OG6r16_108114	TcCLB.510087.40		
OG6r16_113385	TcCLB.510183.10		
OG6r16_148506	TcCLB.510199.30		
OG6r16_519545	TcCLB.510201.5		
OG6r16_519566	TcCLB.510219.5		
OG6_139243	TcCLB.510225.10		
OG6r16_103992	TcCLB.510237.110		
OG6_197295	TcCLB.510237.70		
OG6r16_147974	TcCLB.510239.100		
OG6_153555	TcCLB.510239.60		
OG6_106194	TcCLB.510239.70		
OG6r16_107060	TcCLB.510327.10		
OG6r16_130750	TcCLB.510357.160		
OG6r16_198992	TcCLB.510359.380		
OG6r16_519595	TcCLB.510359.450		
OG6r16_198993	TcCLB.510359.460		
OG6r16_198994	TcCLB.510359.520		
OG6r16_519568	TcCLB.510359.540		
OG6r16_148549	TcCLB.510359.550		
OG6r16_519522	TcCLB.510359.590		
OG6r16_198997	TcCLB.510359.600		
OG6r16_121574	TcCLB.510361.100		
OG6r16_519543	TcCLB.510361.130		
OG6r16_199038	TcCLB.510361.20		
OG6r16_197960	TcCLB.510361.250		
OG6r16_113394	TcCLB.510363.130		
OG6r16_105301	TcCLB.510363.270		
OG6r16_198009	TcCLB.510363.290		
OG6_161728	TcCLB.510363.70		
OG6r16_130692	TcCLB.510363.90		
OG6r16_130470	TcCLB.510387.40		
OG6r16_519612	TcCLB.510391.50		
OG6r16_130455	TcCLB.510417.30		
OG6r16_519538	TcCLB.510433.10		
OG6r16_519587	TcCLB.510479.30		
OG6r16_100611	TcCLB.510481.30		
OG6r16_519607	TcCLB.510489.5		
OG6r16_121614	TcCLB.510571.5		
OG6_448553	TcCLB.510575.210		
OG6r16_519558	TcCLB.510623.30		
OG6r16_519554	TcCLB.510625.100		
OG6r16_198044	TcCLB.510625.120		
OG6r16_148532	TcCLB.510625.130		
OG6_100151	TcCLB.510625.190		
OG6r16_148550	TcCLB.510625.19		
OG6r16_198232	TcCLB.510625.70		
OG6r16_198989	TcCLB.510627.190		
OG6r16_198990	TcCLB.510627.80		
OG6r16_198003	TcCLB.510627.90		
OG6r16_198988	TcCLB.510629.150		
OG6r16_198987	TcCLB.510629.160		
OG6r16_197826	TcCLB.510629.300		
OG6r16_519521	TcCLB.510629.60		
OG6r16_113381	TcCLB.510657.210		
OG6r16_519576	TcCLB.510661.80		
OG6r16_130696	TcCLB.510693.163		
OG6r16_148536	TcCLB.510697.90		
OG6r16_519551	TcCLB.510699.100		
OG6_146008	TcCLB.510699.89		
OG6r16_109460	TcCLB.510701.20		
OG6r16_109528	TcCLB.510707.10		
OG6r16_519531	TcCLB.510707.20		
OG6r16_199007	TcCLB.510709.60		
OG6r16_148524	TcCLB.510715.120		
OG6r16_199006	TcCLB.510715.64		
OG6r16_106108	TcCLB.510729.60		
OG6_104912	TcCLB.510731.110		
OG6r16_148429	TcCLB.510731.30		
OG6r16_519601	TcCLB.510817.21		
OG6r16_519537	TcCLB.510817.40		
OG6r16_148581	TcCLB.510823.90		
OG6r16_110776	TcCLB.510829.20		
OG6_103948	TcCLB.510835.20		
OG6r16_148827	TcCLB.510889.130		
OG6r16_199083	TcCLB.510915.5		
OG6r16_519604	TcCLB.510943.206		
OG6_108352	TcCLB.510979.60		
OG6r16_519565	TcCLB.510979.80		
OG6r16_147986	TcCLB.511021.20		
OG6r16_197832	TcCLB.511233.150		
OG6r16_197496	TcCLB.511249.4		
OG6_150910	TcCLB.511251.10		
OG6r16_111042	TcCLB.511255.180		
OG6r16_198096	TcCLB.511255.20		
OG6r16_107072	TcCLB.511255.360		
OG6_328932	TcCLB.511255.540		
OG6r16_198068	TcCLB.511255.550		
OG6r16_197945	TcCLB.511255.650		
OG6r16_197925	TcCLB.511255.90		
OG6_118634	TcCLB.511257.90		
OG6r16_107071	TcCLB.511259.189		
OG6r16_148497	TcCLB.511259.210		
OG6r16_116680	TcCLB.511259.80		
OG6r16_147987	TcCLB.511277.614		
OG6_106882	TcCLB.511283.260		
OG6_106317	TcCLB.511295.20		
OG6_113941	TcCLB.511321.30		
OG6r16_519567	TcCLB.511367.30		
OG6r16_519532	TcCLB.511367.40		
OG6r16_121594	TcCLB.511385.70		
OG6r16_130482	TcCLB.511391.80		
OG6r16_519589	TcCLB.511405.10		
OG6r16_148111	TcCLB.511487.170		
OG6r16_519583	TcCLB.511511.5		
OG6r16_197930	TcCLB.511565.15		
OG6r16_130389	TcCLB.511565.20		
OG6_132512	TcCLB.511639.9		
OG6r16_108160	TcCLB.511645.10		
OG6_111434	TcCLB.511645.21		
OG6r16_519572	TcCLB.511645.30		
OG6r16_106121	TcCLB.511721.20		
OG6r16_121690	TcCLB.511769.10		
OG6r16_116599	TcCLB.511771.185		
OG6r16_148537	TcCLB.511771.75		
OG6r16_197077	TcCLB.511773.30		
OG6r16_519530	TcCLB.511773.40		
OG6r16_519550	TcCLB.511807.125		
OG6_125531	TcCLB.511815.150		
OG6r16_106118	TcCLB.511815.80		
OG6r16_519580	TcCLB.511819.50		
OG6r16_113455	TcCLB.511825.110		
OG6r16_148432	TcCLB.511825.120		
OG6r16_148174	TcCLB.511827.115		
OG6_100135	TcCLB.511843.10		
OG6r16_198090	TcCLB.511843.35		
OG6r16_130816	TcCLB.511849.10		
OG6r16_519615	TcCLB.511851.37		
OG6r16_519540	TcCLB.511851.50		
OG6r16_519560	TcCLB.511853.10		
OG6r16_519557	TcCLB.511859.120		
OG6r16_148367	TcCLB.511859.161		
OG6r16_101551	TcCLB.511861.120		
OG6r16_116593	TcCLB.511907.120		
OG6r16_197976	TcCLB.511907.130		
OG6r16_519536	TcCLB.511907.140		
OG6r16_147917	Tb427_000012600		
OG6_143252	Tb427_000012900		
OG6_116901	Tb427_000014200		
OG6r16_510918	Tb427_000048700		
OG6r16_510881	Tb427_000049600		
OG6_209213	Tb427_000057200		
OG6r16_510842	Tb427_000061100		
OG6r16_147918	Tb427_000081700		
OG6r16_196885	Tb427_000088300		
OG6r16_510898	Tb427_000096100		
OG6r16_510862	Tb427_000102800		
OG6r16_510886	Tb427_000103500		
OG6r16_510860	Tb427_000117800		
OG6r16_147919	Tb427_000123300		
OG6r16_147920	Tb427_000124700		
OG6r16_510833	Tb427_000124800		
OG6r16_510902	Tb427_000125000		
OG6r16_510870	Tb427_000127900		
OG6r16_510890	Tb427_000136100		
OG6r16_510889	Tb427_000142000		
OG6r16_196888	Tb427_000143900		
OG6r16_510904	Tb427_000148300		
OG6r16_510906	Tb427_000152900		
OG6r16_510865	Tb427_000158000		
OG6r16_510829	Tb427_000172400		
OG6r16_510912	Tb427_000181900		
OG6r16_510831	Tb427_000185000		
OG6r16_510892	Tb427_000200900		
OG6r16_510875	Tb427_000208800		
OG6r16_510874	Tb427_000209600		
OG6r16_196889	Tb427_000216200		
OG6r16_510841	Tb427_000216400		
OG6r16_196891	Tb427_000227800		
OG6r16_196892	Tb427_000229700		
OG6r16_510866	Tb427_000233200		
OG6r16_510882	Tb427_000263000		
OG6r16_196894	Tb427_000266000		
OG6r16_510900	Tb427_000291400		
OG6r16_196896	Tb427_000293100		
OG6r16_510899	Tb427_000294200		
OG6r16_510869	Tb427_000294500		
OG6r16_196897	Tb427_000311200		
OG6r16_196898	Tb427_000312900		
OG6r16_510913	Tb427_000321100		
OG6r16_196899	Tb427_000325500		
OG6r16_510850	Tb427_000326000		
OG6r16_510888	Tb427_000326800		
OG6r16_510828	Tb427_000328700		
OG6r16_196901	Tb427_000334800		
OG6r16_510854	Tb427_000335900		
OG6r16_510851	Tb427_000342500		
OG6r16_510895	Tb427_000342700		
OG6r16_510883	Tb427_000350000		
OG6r16_147921	Tb427_000360700		
OG6r16_510880	Tb427_000367200		
OG6r16_510909	Tb427_000367300		
OG6r16_510844	Tb427_000375600		
OG6r16_510897	Tb427_000393200		
OG6r16_510837	Tb427_000393500		
OG6r16_510885	Tb427_000394900		
OG6r16_130335	Tb427_000397100		
OG6r16_510893	Tb427_000417000		
OG6r16_510878	Tb427_000421600		
OG6r16_510884	Tb427_000425000		
OG6r16_510834	Tb427_000425800		
OG6_108731	Tb427_000450900		
OG6r16_510845	Tb427_000453900		
OG6r16_510908	Tb427_000472200		
OG6r16_510917	Tb427_000472400		
OG6r16_510848	Tb427_000493000		
OG6r16_510826	Tb427_000500700		
OG6r16_510868	Tb427_000535500		
OG6r16_510903	Tb427_000541500		
OG6r16_196906	Tb427_000550700		
OG6r16_510855	Tb427_000551700		
OG6r16_510873	Tb427_000555200		
OG6r16_510838	Tb427_000558900		
OG6r16_510846	Tb427_000563100		
OG6r16_510856	Tb427_000566900		
OG6r16_510840	Tb427_000569400		
OG6r16_510863	Tb427_000576300		
OG6r16_510839	Tb427_000577700		
OG6r16_510864	Tb427_000590100		
OG6r16_510894	Tb427_000597900		
OG6r16_510827	Tb427_000615700		
OG6r16_510872	Tb427_000617400		
OG6r16_196909	Tb427_000618100		
OG6r16_510896	Tb427_000627800		
OG6r16_510879	Tb427_000633300		
OG6r16_510847	Tb427_000633900		
OG6r16_510853	Tb427_000651500		
OG6r16_510857	Tb427_000669500		
OG6r16_510916	Tb427_000732100		
OG6r16_510877	Tb427_000754000		
OG6r16_510843	Tb427_000763300		
OG6r16_510825	Tb427_000792500		
OG6r16_510914	Tb427_000833100		
OG6r16_510852	Tb427_010007400		
OG6r16_116587	Tb427_020014000		
OG6r16_510911	Tb427_020015400		
OG6r16_510861	Tb427_020015600		
OG6r16_510871	Tb427_020025800		
OG6r16_510907	Tb427_030037100		
OG6r16_196912	Tb427_070012800		
OG6r16_510905	Tb427_070052000		
OG6r16_510836	Tb427_080055100		
OG6r16_510849	Tb427_090027600		
OG6r16_510891	Tb427_090035000		
OG6r16_196915	Tb427_090050000		
OG6r16_510859	Tb427_100103000		
OG6r16_510887	Tb427_100115200		
OG6r16_510867	Tb427_100134900		
OG6r16_510901	Tb427_110022600		
OG6r16_510876	Tb427_110022700		
OG6r16_510910	Tb427_110023300		
OG6r16_510832	Tb427_110023400		
OG6r16_510915	Tb427_110023500		
OG6r16_510858	Tb427_110023600		
OG6r16_510835	Tb427_110051100		
OG6r16_510830	Tb427_110126100		
OG6_200165	LpyrH10_01_0960		
OG6r16_402932	LpyrH10_01_1010		
OG6r16_403057	LpyrH10_01_1070		
OG6r16_402864	LpyrH10_01_2120		
OG6_443856	LpyrH10_01_2200		
OG6r16_402827	LpyrH10_01_2240		
OG6_444165	LpyrH10_01_2630		
OG6r16_402972	LpyrH10_01_2750		
OG6r16_402818	LpyrH10_01_2870		
OG6_443880	LpyrH10_01_3260		
OG6r16_120378	LpyrH10_01_3990		
OG6r16_403008	LpyrH10_01_4170		
OG6r16_402950	LpyrH10_01_4190		
OG6r16_402965	LpyrH10_01_4450		
OG6r16_143511	LpyrH10_01_4480		
OG6r16_402873	LpyrH10_01_4780		
OG6r16_402962	LpyrH10_01_4970		
OG6r16_128517	LpyrH10_01_4980		
OG6_443774	LpyrH10_01_6480		
OG6r16_402898	LpyrH10_01_6510		
OG6r16_403076	LpyrH10_01_6590		
OG6r16_402804	LpyrH10_01_6860		
OG6r16_402788	LpyrH10_01_6870		
OG6r16_403077	LpyrH10_01_7110		
OG6_136303	LpyrH10_01_9090		
OG6r16_403061	LpyrH10_01_9610		
OG6r16_402952	LpyrH10_01_9810		
OG6r16_402815	LpyrH10_02_0010		
OG6r16_403015	LpyrH10_02_0020		
OG6r16_402795	LpyrH10_02_0290		
OG6r16_402887	LpyrH10_02_1000		
OG6r16_402803	LpyrH10_02_1720		
OG6_105425	LpyrH10_02_1820		
OG6_444198	LpyrH10_02_2550		
OG6r16_402772	LpyrH10_02_2910		
OG6r16_402794	LpyrH10_02_2930		
OG6_443886	LpyrH10_02_3010		
OG6r16_403001	LpyrH10_02_3200		
OG6_443760	LpyrH10_02_4160		
OG6r16_180427	LpyrH10_02_4450		
OG6r16_403038	LpyrH10_02_4460		
OG6_111342	LpyrH10_02_4470		
OG6r16_403075	LpyrH10_02_4560		
OG6r16_403045	LpyrH10_02_5510		
OG6r16_403016	LpyrH10_02_6000		
OG6r16_403089	LpyrH10_02_6210		
OG6r16_402951	LpyrH10_02_6230		
OG6r16_402801	LpyrH10_02_6320		
OG6_127314	LpyrH10_02_7780		
OG6_444141	LpyrH10_02_7930		
OG6r16_402805	LpyrH10_02_7970		
OG6r16_402839	LpyrH10_02_8190		
OG6r16_180428	LpyrH10_03_0080		
OG6r16_180429	LpyrH10_03_0100		
OG6r16_403053	LpyrH10_03_0680		
OG6_443837	LpyrH10_03_0960		
OG6_151627	LpyrH10_03_1080		
OG6_443825	LpyrH10_03_1320		
OG6_444030	LpyrH10_03_2290		
OG6r16_403036	LpyrH10_03_2370		
OG6r16_402941	LpyrH10_03_2390		
OG6r16_402836	LpyrH10_03_2500		
OG6r16_403027	LpyrH10_03_2690		
OG6r16_402960	LpyrH10_03_2710		
OG6r16_402792	LpyrH10_03_2730		
OG6_110162	LpyrH10_03_2820		
OG6r16_402810	LpyrH10_03_2840		
OG6r16_120379	LpyrH10_03_3160		
OG6_444533	LpyrH10_03_3540		
OG6r16_402906	LpyrH10_03_3610		
OG6r16_403044	LpyrH10_03_3890		
OG6r16_402969	LpyrH10_03_3910		
OG6r16_402777	LpyrH10_03_3930		
OG6r16_128519	LpyrH10_03_3940		
